Leitura,Leitura_filtrada,Escrita,ModoOperacao,ValorDesejado,CicloInicio,CicloFim
2.722568,2.722568,5.0,0,0.0,8277356221,8277356251
2.718293,2.718293,5.0,0,0.0,8278356392,8278356422
2.723555,2.723555,5.0,0,0.0,8279356383,8279356413
2.726843,2.726843,5.0,0,0.0,8280356398,8280356428
2.717635,2.717635,5.0,0,0.0,8281356272,8281356302
2.717964,2.717964,5.0,0,0.0,8282356368,8282356398
2.722897,2.722897,5.0,0,0.0,8283356347,8283356377
2.722239,2.722239,5.0,0,0.0,8284356383,8284356413
2.721253,2.721253,5.0,0,0.0,8285356378,8285356409
2.722239,2.722239,5.0,0,0.0,8286356332,8286356376
2.72487,2.72487,5.0,0,0.0,8287356370,8287356400
2.727172,2.727172,5.0,0,0.0,8288356532,8288356562
2.731118,2.731118,5.0,0,0.0,8289356348,8289356381
2.705139,2.73342,5.0,0,0.0,8290356403,8290356433
2.701521,2.701521,5.0,0,0.0,8291356390,8291356420
2.720595,2.675542,5.0,0,0.0,8292356415,8292356445
2.712702,2.712702,5.0,0,0.0,8293356459,8293356489
2.72487,2.72487,5.0,0,0.0,8294356472,8294356502
2.726514,2.726514,5.0,0,0.0,8295356515,8295356545
2.729474,2.729474,5.0,0,0.0,8296356505,8296356536
2.726185,2.726185,5.0,0,0.0,8297356688,8297356718
2.726843,2.726843,5.0,0,0.0,8298356691,8298356721
2.728487,2.728487,5.0,0,0.0,8299356705,8299356735
2.724541,2.724541,5.0,0,0.0,8300356731,8300356761
2.726843,2.726843,5.0,0,0.0,8301356654,8301356684
2.72487,2.72487,5.0,0,0.0,8302356737,8302356767
2.722239,2.722239,5.0,0,0.0,8303356686,8303356716
2.727172,2.727172,5.0,0,0.0,8304356776,8304356806
2.727172,2.727172,5.0,0,0.0,8305356786,8305356817
2.726185,2.726185,5.0,0,0.0,8306356804,8306356834
2.724541,2.724541,5.0,0,0.0,8307356825,8307356856
2.729145,2.729145,5.0,0,0.0,8308356776,8308356807
2.727172,2.727172,5.0,0,0.0,8309356857,8309356887
2.726185,2.726185,5.0,0,0.0,8310356740,8310356769
2.729145,2.729145,5.0,0,0.0,8311356910,8311356940
2.726843,2.726843,5.0,0,0.0,8312356903,8312356934
2.718293,2.718293,5.0,0,0.0,8313356925,8313356955
2.731118,2.715991,5.0,0,0.0,8314356948,8314356978
2.727172,2.727172,5.0,0,0.0,8315356962,8315356993
2.716649,2.738353,5.0,0,0.0,8316356982,8316357012
2.719608,2.719608,5.0,0,0.0,8317356999,8317357030
2.734407,2.709085,5.0,0,0.0,8318357015,8318357045
2.726185,2.726185,5.0,0,0.0,8319357035,8319357065
2.728487,2.728487,5.0,0,0.0,8320357048,8320357079
2.728487,2.728487,5.0,0,0.0,8321357066,8321357097
2.726843,2.726843,5.0,0,0.0,8322357089,8322357119
2.725857,2.725857,5.0,0,0.0,8323357103,8323357133
2.728816,2.728816,5.0,0,0.0,8324357103,8324357134
2.726843,2.726843,5.0,0,0.0,8325357139,8325357168
2.726514,2.726514,5.0,0,0.0,8326357152,8326357182
2.722239,2.722239,5.0,0,0.0,8327357178,8327357208
2.729474,2.729474,5.0,0,0.0,8328357191,8328357221
2.732105,2.732105,5.0,0,0.0,8329357210,8329357240
2.71928,2.734736,5.0,0,0.0,8330357223,8330357253
2.737695,2.737695,5.0,0,0.0,8331357242,8331357272
2.726185,2.726185,5.0,0,0.0,8332357227,8332357257
2.723226,2.723226,5.0,0,0.0,8333357276,8333357306
2.715991,2.715991,5.0,0,0.0,8334357294,8334357324
2.714676,2.714676,5.0,0,0.0,8335357315,8335357345
2.742957,2.71336,5.0,0,0.0,8336357327,8336357357
2.715333,2.715333,5.0,0,0.0,8337357347,8337357376
2.74197,2.74197,5.0,0,0.0,8338357363,8338357393
2.72487,2.72487,5.0,0,0.0,8339357384,8339357415
2.725528,2.725528,5.0,0,0.0,8340357395,8340357425
2.712045,2.712045,5.0,0,0.0,8341357419,8341357450
2.721581,2.721581,5.0,0,0.0,8342357430,8342357461
2.721581,2.721581,5.0,0,0.0,8343357444,8343357475
2.711387,2.711387,5.0,0,0.0,8344357469,8344357499
2.718622,2.718622,5.0,0,0.0,8345357489,8345357519
2.741313,2.741313,5.0,0,0.0,8346357505,8346357535
2.715004,2.715004,5.0,0,0.0,8347357520,8347357550
2.720266,2.720266,5.0,0,0.0,8348357536,8348357566
2.729145,2.729145,5.0,0,0.0,8349357555,8349357585
2.730789,2.730789,5.0,0,0.0,8350357579,8350357609
2.734736,2.734736,5.0,0,0.0,8351357591,8351357621
2.728159,2.728159,5.0,0,0.0,8352357608,8352357638
2.728159,2.728159,5.0,0,0.0,8353357623,8353357654
2.732105,2.732105,5.0,0,0.0,8354357646,8354357677
2.732762,2.732762,5.0,0,0.0,8355357662,8355357692
2.724212,2.724212,5.0,0,0.0,8356357676,8356357707
2.729145,2.729145,5.0,0,0.0,8357357691,8357357721
2.731118,2.731118,5.0,0,0.0,8358357709,8358357740
2.732434,2.732434,5.0,0,0.0,8359357725,8359357755
2.73638,2.73638,5.0,0,0.0,8360357743,8360357773
2.732762,2.732762,5.0,0,0.0,8361357765,8361357796
2.721253,2.721253,5.0,0,0.0,8362357771,8362357801
2.737038,2.737038,5.0,0,0.0,8363357787,8363357818
2.728487,2.728487,5.0,0,0.0,8364357817,8364357848
2.732434,2.732434,5.0,0,0.0,8365357829,8365357858
2.728816,2.728816,5.0,0,0.0,8366357702,8366357732
2.725199,2.725199,5.0,0,0.0,8367357861,8367357891
2.722897,2.722897,5.0,0,0.0,8368357827,8368357858
2.737038,2.737038,5.0,0,0.0,8369357900,8369357929
2.738682,2.738682,5.0,0,0.0,8370357915,8370357945
2.732434,2.732434,5.0,0,0.0,8371357937,8371357967
2.737366,2.737366,5.0,0,0.0,8372357999,8372358030
2.728816,2.728816,5.0,0,0.0,8373357969,8373357999
2.740326,2.740326,5.0,0,0.0,8374357984,8374358015
2.732105,2.732105,5.0,0,0.0,8375358003,8375358033
2.720266,2.720266,5.0,0,0.0,8376357827,8376357857
2.725857,2.725857,5.0,0,0.0,8377358034,8377358064
2.728487,2.728487,5.0,0,0.0,8378358056,8378358086
2.735722,2.735722,5.0,0,0.0,8379358068,8379358098
2.739011,2.739011,5.0,0,0.0,8380358089,8380358119
2.73638,2.73638,5.0,0,0.0,8381358103,8381358133
2.734407,2.734407,5.0,0,0.0,8382358126,8382358156
2.733749,2.733749,5.0,0,0.0,8383358141,8383358172
2.729803,2.729803,5.0,0,0.0,8384358157,8384358187
2.732434,2.732434,5.0,0,0.0,8385358171,8385358201
2.733749,2.733749,5.0,0,0.0,8386358189,8386358219
2.734736,2.734736,5.0,0,0.0,8387358211,8387358240
2.730132,2.730132,5.0,0,0.0,8388358226,8388358257
2.734407,2.734407,5.0,0,0.0,8389358239,8389358270
2.735722,2.735722,5.0,0,0.0,8390358253,8390358283
2.732434,2.732434,5.0,0,0.0,8391358269,8391358299
2.734078,2.734078,5.0,0,0.0,8392358293,8392358323
2.732105,2.732105,5.0,0,0.0,8393358308,8393358338
2.739011,2.739011,5.0,0,0.0,8394358323,8394358353
2.728816,2.728816,5.0,0,0.0,8395358338,8395358368
2.731776,2.731776,5.0,0,0.0,8396358351,8396358382
2.728159,2.728159,5.0,0,0.0,8397358369,8397358399
2.73342,2.73342,5.0,0,0.0,8398358384,8398358414
2.716978,2.716978,5.0,0,0.0,8399358406,8399358436
2.743944,2.743944,5.0,0,0.0,8400358422,8400358452
2.736709,2.736709,5.0,0,0.0,8401358439,8401358469
2.732105,2.732105,5.0,0,0.0,8402358424,8402358454
2.729145,2.729145,5.0,0,0.0,8403358410,8403358441
2.728816,2.728816,5.0,0,0.0,8404358486,8404358517
2.732105,2.732105,5.0,0,0.0,8405358421,8405358452
2.726514,2.726514,5.0,0,0.0,8406358520,8406358551
2.723555,2.723555,5.0,0,0.0,8407358540,8407358570
2.740655,2.720595,5.0,0,0.0,8408358559,8408358590
2.713689,2.713689,5.0,0,0.0,8409358574,8409358604
2.73638,2.73638,5.0,0,0.0,8410358582,8410358613
2.735064,2.735064,5.0,0,0.0,8411358599,8411358629
2.726185,2.726185,5.0,0,0.0,8412358623,8412358653
2.73638,2.73638,5.0,0,0.0,8413358639,8413358669
2.740984,2.740984,5.0,0,0.0,8414358652,8414358683
2.740655,2.740655,5.0,0,0.0,8415358672,8415358702
2.737366,2.737366,5.0,0,0.0,8416358687,8416358717
2.740984,2.740984,5.0,0,0.0,8417358703,8417358733
2.741313,2.741313,5.0,0,0.0,8418358721,8418358752
2.728816,2.728816,5.0,0,0.0,8419358736,8419358766
2.730461,2.730461,5.0,0,0.0,8420358752,8420358782
2.726514,2.726514,5.0,0,0.0,8421358689,8421358721
