Leitura,Leitura_filtrada,Escrita,ModoOperacao,ValorDesejado,CicloInicio,CicloFim
2.551893,2.551893,6.0,0,0.0,6726331021,6726331051
2.544658,2.544658,6.0,0,0.0,6727331060,6727331090
2.544658,2.544658,6.0,0,0.0,6728331078,6728331108
2.539068,2.539068,6.0,0,0.0,6729331102,6729331132
2.539397,2.539397,6.0,0,0.0,6730331113,6730331143
2.544001,2.544001,6.0,0,0.0,6731331093,6731331123
2.548605,2.548605,6.0,0,0.0,6732331148,6732331178
2.544329,2.544329,6.0,0,0.0,6733331137,6733331167
2.547289,2.547289,6.0,0,0.0,6734331177,6734331207
2.541699,2.541699,6.0,0,0.0,6735331116,6735331147
2.548933,2.548933,6.0,0,0.0,6736331211,6736331242
2.544987,2.544987,6.0,0,0.0,6737331231,6737331261
2.540712,2.540712,6.0,0,0.0,6738331238,6738331268
2.542685,2.542685,6.0,0,0.0,6739331252,6739331282
2.542027,2.542027,6.0,0,0.0,6740331254,6740331285
2.540712,2.540712,6.0,0,0.0,6741331257,6741331287
2.53282,2.53282,6.0,0,0.0,6742331226,6742331256
2.539068,2.539068,6.0,0,0.0,6743331319,6743331350
2.536437,2.536437,6.0,0,0.0,6744331294,6744331324
2.531833,2.531833,6.0,0,0.0,6745331355,6745331385
2.522625,2.522625,6.0,0,0.0,6746331375,6746331405
2.53841,2.518021,6.0,0,0.0,6747331380,6747331410
2.533806,2.533806,6.0,0,0.0,6748331406,6748331437
2.537752,2.549591,6.0,0,0.0,6749331393,6749331423
2.538739,2.553537,6.0,0,0.0,6750331440,6750331470
2.549262,2.549262,6.0,0,0.0,6751331406,6751331437
2.536437,2.536437,6.0,0,0.0,6752331473,6752331504
2.534793,2.534793,6.0,0,0.0,6753331489,6753331519
2.530846,2.530846,6.0,0,0.0,6754331499,6754331530
2.531175,2.531175,6.0,0,0.0,6755331522,6755331553
2.538081,2.538081,6.0,0,0.0,6756331450,6756331480
2.542027,2.542027,6.0,0,0.0,6757331442,6757331473
2.539725,2.539725,6.0,0,0.0,6758331570,6758331600
2.520981,2.537423,6.0,0,0.0,6759331587,6759331617
2.53282,2.53282,6.0,0,0.0,6760331604,6760331634
